date,account,env,service,region,usage_qty,unit,unblended_cost,avg_cpu,p95_cpu,tag_team
2024-06-13,acct-prod-1,dev,Lambda,us-east-1,85.25191528912744,GB,37.47,,,TeamA
2024-06-13,acct-prod-1,dev,Lambda,us-west-2,90.55838100320155,GB,37.93,,,TeamB
2024-06-13,acct-dev-1,prod,EC2,us-east-1,517.7406426174634,Hrs,228.06,0.29,0.43,TeamA
2024-06-13,acct-dev-1,prod,EC2,us-west-2,1073.3009171706874,Hrs,168.72,0.57,0.71,TeamA
2024-06-13,acct-dev-1,prod,RDS,us-east-1,324.8982392446899,Hrs,93.05,0.77,0.95,TeamA
2024-06-13,acct-dev-1,prod,RDS,us-west-2,226.78043179774423,Hrs,98.7,0.48,0.64,TeamA
2024-06-13,acct-dev-1,prod,S3,us-east-1,242.13190612982015,GB,78.36,,,TeamA
2024-06-13,acct-dev-1,prod,S3,us-west-2,164.70169399317123,GB,71.83,,,TeamA
2024-06-13,acct-dev-1,prod,Lambda,us-east-1,162.04811394290132,GB,45.91,,,TeamC
2024-06-13,acct-dev-1,prod,Lambda,us-west-2,140.00165711803106,GB,36.66,,,TeamA
2024-06-13,acct-dev-1,dev,EC2,us-east-1,472.627979180051,Hrs,191.38,0.26,0.37,TeamC
2024-06-13,acct-dev-1,dev,EC2,us-west-2,675.7502586051434,Hrs,202.5,0.19,0.36,TeamB
2024-06-13,acct-dev-1,dev,RDS,us-east-1,291.03209515135194,Hrs,81.48,0.27,0.42,TeamA
2024-06-13,acct-dev-1,dev,RDS,us-west-2,222.62956083977937,Hrs,89.63,0.58,0.73,TeamA
2024-06-13,acct-dev-1,dev,S3,us-east-1,405.23026167570026,GB,78.82,,,TeamC
2024-06-13,acct-dev-1,dev,S3,us-west-2,231.44213540378001,GB,87.96,,,TeamC
2024-06-13,acct-dev-1,dev,Lambda,us-east-1,241.68770342237073,GB,43.57,,,TeamC
2024-06-13,acct-dev-1,dev,Lambda,us-west-2,205.69120938844753,GB,45.92,,,TeamA
2024-06-14,acct-prod-1,prod,EC2,us-east-1,706.4727611151063,Hrs,187.53,0.6,0.78,TeamA
2024-06-14,acct-prod-1,prod,EC2,us-west-2,440.3122824189591,Hrs,179.85,0.39,0.47,TeamA
2024-06-14,acct-prod-1,prod,RDS,us-east-1,226.80595466104273,Hrs,86.03,0.61,0.73,TeamB
2024-06-14,acct-prod-1,prod,RDS,us-west-2,213.18525069576182,Hrs,87.01,0.5,0.65,TeamA
2024-06-14,acct-prod-1,prod,S3,us-east-1,260.72292329447777,GB,72.6,,,TeamA
2024-06-14,acct-prod-1,prod,S3,us-west-2,181.8846949823023,GB,78.91,,,TeamC
2024-06-14,acct-prod-1,prod,Lambda,us-east-1,122.98274077480366,GB,35.44,,,TeamB
2024-06-14,acct-prod-1,prod,Lambda,us-west-2,268.3374718929785,GB,36.36,,,TeamA
2024-06-14,acct-prod-1,dev,EC2,us-east-1,1526.0531069624856,Hrs,210.87,0.61,0.78,TeamC
2024-06-14,acct-prod-1,dev,EC2,us-west-2,661.6721250521829,Hrs,209.85,0.28,0.38,TeamA
2024-06-14,acct-prod-1,dev,RDS,us-east-1,360.71918253262135,Hrs,103.4,0.49,0.67,TeamA
2024-06-14,acct-prod-1,dev,RDS,us-west-2,545.7486163889556,Hrs,114.15,0.43,0.54,TeamC
2024-06-14,acct-prod-1,dev,S3,us-east-1,304.84469969814353,GB,67.29,,,TeamB
2024-06-14,acct-prod-1,dev,S3,us-west-2,315.8221396231498,GB,87.81,,,TeamA
2024-06-14,acct-prod-1,dev,Lambda,us-east-1,436.4883784845326,GB,47.88,,,TeamB
2024-06-14,acct-prod-1,dev,Lambda,us-west-2,198.22833989544225,GB,37.49,,,TeamB
2024-06-14,acct-dev-1,prod,EC2,us-east-1,421.0308115975809,Hrs,171.16,0.5,0.68,TeamC
2024-06-14,acct-dev-1,prod,EC2,us-west-2,581.2027719631966,Hrs,175.23,0.29,0.44,TeamA
2024-06-14,acct-dev-1,prod,RDS,us-east-1,295.1800585993884,Hrs,94.69,0.77,0.87,TeamA
2024-06-14,acct-dev-1,prod,RDS,us-west-2,432.7710094747831,Hrs,100.75,0.27,0.44,TeamC
2024-06-14,acct-dev-1,prod,S3,us-east-1,200.11419182792767,GB,85.58,,,TeamA
2024-06-14,acct-dev-1,prod,S3,us-west-2,415.6568063362428,GB,89.82,,,TeamB
2024-06-14,acct-dev-1,prod,Lambda,us-east-1,245.31200457738458,GB,32.83,,,TeamA
2024-06-14,acct-dev-1,prod,Lambda,us-west-2,110.99167661626673,GB,47.77,,,TeamC
2024-06-14,acct-dev-1,dev,EC2,us-east-1,740.224055759092,Hrs,184.03,0.79,0.85,TeamC
2024-06-14,acct-dev-1,dev,EC2,us-west-2,708.1561469951504,Hrs,171.11,0.2,0.28,TeamC
2024-06-14,acct-dev-1,dev,RDS,us-east-1,815.0495426524612,Hrs,84.26,0.78,0.92,TeamC
2024-06-14,acct-dev-1,dev,RDS,us-west-2,313.7954603392065,Hrs,106.06,0.19,0.3,TeamC
2024-06-14,acct-dev-1,dev,S3,us-east-1,203.6355792263972,GB,77.43,,,TeamB
2024-06-14,acct-dev-1,dev,S3,us-west-2,221.9150757080105,GB,64.63,,,TeamB
2024-06-14,acct-dev-1,dev,Lambda,us-east-1,108.01075466003958,GB,40.27,,,TeamB
2024-06-14,acct-dev-1,dev,Lambda,us-west-2,137.9291795001825,GB,46.04,,,TeamC
2024-06-15,acct-prod-1,prod,EC2,us-east-1,450.8848133153132,Hrs,170.18,0.45,0.59,TeamB
2024-06-15,acct-prod-1,prod,EC2,us-west-2,444.0094284826619,Hrs,219.23,0.42,0.49,TeamB
2024-06-15,acct-prod-1,prod,RDS,us-east-1,1064.9386645331426,Hrs,114.59,0.26,0.41,TeamC
2024-06-15,acct-prod-1,prod,RDS,us-west-2,222.66002229357193,Hrs,89.6,0.29,0.39,TeamA
2024-06-15,acct-prod-1,prod,S3,us-east-1,245.62814780614966,GB,90.53,,,TeamB
2024-06-15,acct-prod-1,prod,S3,us-west-2,469.9830653470488,GB,69.44,,,TeamA
2024-06-15,acct-prod-1,prod,Lambda,us-east-1,265.29883455716083,GB,44.77,,,TeamC
2024-06-15,acct-prod-1,prod,Lambda,us-west-2,100.5549544728649,GB,47.34,,,TeamC
2024-06-15,acct-prod-1,dev,EC2,us-east-1,912.2605798947976,Hrs,164.5,0.31,0.44,TeamB
2024-06-15,acct-prod-1,dev,EC2,us-west-2,532.5577685936951,Hrs,214.53,0.66,0.77,TeamA
2024-06-15,acct-prod-1,dev,RDS,us-east-1,231.36584317820143,Hrs,105.11,0.37,0.52,TeamA
2024-06-15,acct-prod-1,dev,RDS,us-west-2,539.8018770740788,Hrs,81.67,0.22,0.27,TeamC
2024-06-15,acct-prod-1,dev,S3,us-east-1,310.42513547969224,GB,81.92,,,TeamC
2024-06-15,acct-prod-1,dev,S3,us-west-2,150.6052092136737,GB,66.36,,,TeamA
2024-06-15,acct-prod-1,dev,Lambda,us-east-1,201.45702082908295,GB,41.01,,,TeamB
2024-06-15,acct-prod-1,dev,Lambda,us-west-2,95.51776987236693,GB,37.36,,,TeamA
2024-06-15,acct-dev-1,prod,EC2,us-east-1,746.9180433305537,Hrs,225.05,0.53,0.65,TeamB
2024-06-15,acct-dev-1,prod,EC2,us-west-2,758.2783981125116,Hrs,175.16,0.61,0.8,TeamC
2024-06-15,acct-dev-1,prod,RDS,us-east-1,949.8964182602224,Hrs,118.07,0.52,0.72,TeamC
2024-06-15,acct-dev-1,prod,RDS,us-west-2,440.21199906562856,Hrs,116.2,0.61,0.7,TeamA
2024-06-15,acct-dev-1,prod,S3,us-east-1,202.65942120972434,GB,75.03,,,TeamA
2024-06-15,acct-dev-1,prod,S3,us-west-2,202.83782772092735,GB,68.42,,,TeamC
2024-06-15,acct-dev-1,prod,Lambda,us-east-1,353.2650898070283,GB,46.05,,,TeamA
2024-06-15,acct-dev-1,prod,Lambda,us-west-2,196.6126565666501,GB,42.52,,,TeamB
2024-06-15,acct-dev-1,dev,EC2,us-east-1,696.787918487245,Hrs,161.81,0.65,0.74,TeamB
2024-06-15,acct-dev-1,dev,EC2,us-west-2,452.8684380276432,Hrs,215.86,0.66,0.79,TeamB
2024-06-15,acct-dev-1,dev,RDS,us-east-1,301.90651426860893,Hrs,84.69,0.28,0.41,TeamB
2024-06-15,acct-dev-1,dev,RDS,us-west-2,2001.2863057082077,Hrs,325.09,0.14,0.25,TeamB
2024-06-15,acct-dev-1,dev,S3,us-east-1,201.12976050168868,GB,88.18,,,TeamA
2024-06-15,acct-dev-1,dev,S3,us-west-2,227.6172782694493,GB,94.5,,,TeamB
2024-06-15,acct-dev-1,dev,Lambda,us-east-1,313.17148048285054,GB,40.2,,,TeamB
2024-06-15,acct-dev-1,dev,Lambda,us-west-2,171.71007780335256,GB,36.31,,,TeamA
2024-06-16,acct-prod-1,prod,EC2,us-east-1,1330.5067257954738,Hrs,168.34,0.3,0.4,TeamB
2024-06-16,acct-prod-1,prod,EC2,us-west-2,558.3397882116087,Hrs,236.33,0.36,0.56,TeamC
2024-06-16,acct-prod-1,prod,RDS,us-east-1,168.3881810719719,Hrs,80.87,0.25,0.35,TeamA
2024-06-16,acct-prod-1,prod,RDS,us-west-2,1242.2223737572237,Hrs,556.9,0.23,0.37,TeamC
2024-06-16,acct-prod-1,prod,S3,us-east-1,338.4939764846197,GB,82.0,,,TeamC
2024-06-16,acct-prod-1,prod,S3,us-west-2,312.9986916787544,GB,93.5,,,TeamA
2024-06-16,acct-prod-1,prod,Lambda,us-east-1,307.784302784632,GB,34.09,,,TeamC
2024-06-16,acct-prod-1,prod,Lambda,us-west-2,411.82222708281216,GB,46.41,,,TeamC
2024-06-16,acct-prod-1,dev,EC2,us-east-1,460.5768437657822,Hrs,218.57,0.44,0.51,TeamC
2024-06-16,acct-prod-1,dev,EC2,us-west-2,881.3936344527414,Hrs,210.47,0.54,0.6,TeamC
2024-06-16,acct-prod-1,dev,RDS,us-east-1,498.6917336406946,Hrs,84.54,0.35,0.53,TeamA
2024-06-16,acct-prod-1,dev,RDS,us-west-2,251.9180555219219,Hrs,113.23,0.47,0.65,TeamC
2024-06-16,acct-prod-1,dev,S3,us-east-1,317.84331173524447,GB,66.6,,,TeamC
2024-06-16,acct-prod-1,dev,S3,us-west-2,256.8804369494367,GB,94.28,,,TeamC
2024-06-16,acct-prod-1,dev,Lambda,us-east-1,89.1657445739021,GB,42.34,,,TeamA
2024-06-16,acct-prod-1,dev,Lambda,us-west-2,119.9985518087412,GB,46.27,,,TeamB
2024-06-16,acct-dev-1,prod,EC2,us-east-1,4347.215483331848,Hrs,816.73,0.76,0.84,TeamA
2024-06-16,acct-dev-1,prod,EC2,us-west-2,447.29161163393127,Hrs,213.45,0.11,0.23,TeamA
2024-06-16,acct-dev-1,prod,RDS,us-east-1,669.5024297194174,Hrs,88.7,0.42,0.57,TeamA
2024-06-16,acct-dev-1,prod,RDS,us-west-2,735.9586890225006,Hrs,107.21,0.6,0.78,TeamB
2024-06-16,acct-dev-1,prod,S3,us-east-1,647.8700019534098,GB,71.33,,,TeamA
2024-06-16,acct-dev-1,prod,S3,us-west-2,186.99625153579183,GB,88.09,,,TeamC
2024-06-16,acct-dev-1,prod,Lambda,us-east-1,84.63778656554199,GB,41.97,,,TeamC
2024-06-16,acct-dev-1,prod,Lambda,us-west-2,88.17622844130712,GB,36.92,,,TeamC
2024-06-16,acct-dev-1,dev,EC2,us-east-1,672.9813851145659,Hrs,197.22,0.37,0.5,TeamB
2024-06-16,acct-dev-1,dev,EC2,us-west-2,619.7551264847586,Hrs,187.39,0.19,0.31,TeamA
2024-06-16,acct-dev-1,dev,RDS,us-east-1,240.3455941086891,Hrs,89.09,0.39,0.44,TeamA
2024-06-16,acct-dev-1,dev,RDS,us-west-2,376.9035474834696,Hrs,112.27,0.43,0.57,TeamB
2024-06-16,acct-dev-1,dev,S3,us-east-1,269.9058353026842,GB,64.72,,,TeamB
2024-06-16,acct-dev-1,dev,S3,us-west-2,210.37128350003812,GB,74.75,,,TeamB
2024-06-16,acct-dev-1,dev,Lambda,us-east-1,90.8938865272044,GB,32.12,,,TeamC
2024-06-16,acct-dev-1,dev,Lambda,us-west-2,83.8222602897715,GB,33.72,,,TeamC
2024-06-17,acct-prod-1,prod,EC2,us-east-1,448.85963202727106,Hrs,179.88,0.55,0.71,TeamB
2024-06-17,acct-prod-1,prod,EC2,us-west-2,1061.0514196477989,Hrs,186.15,0.58,0.68,TeamC
2024-06-17,acct-prod-1,prod,RDS,us-east-1,751.0026357764027,Hrs,111.83,0.4,0.59,TeamC
2024-06-17,acct-prod-1,prod,RDS,us-west-2,266.15014696098274,Hrs,104.85,0.13,0.3,TeamB
2024-06-17,acct-prod-1,prod,S3,us-east-1,360.0001928472105,GB,95.1,,,TeamB
2024-06-17,acct-prod-1,prod,S3,us-west-2,702.2522959724248,GB,88.21,,,TeamA
2024-06-17,acct-prod-1,prod,Lambda,us-east-1,73.47801842022847,GB,35.64,,,TeamC
2024-06-17,acct-prod-1,prod,Lambda,us-west-2,220.2269045405375,GB,36.53,,,TeamA
2024-06-17,acct-prod-1,dev,EC2,us-east-1,660.6145294296315,Hrs,224.21,0.47,0.56,TeamA
2024-06-17,acct-prod-1,dev,EC2,us-west-2,450.292042198866,Hrs,188.28,0.16,0.23,TeamC
2024-06-17,acct-prod-1,dev,RDS,us-east-1,381.61468505482736,Hrs,85.61,0.41,0.51,TeamB
2024-06-17,acct-prod-1,dev,RDS,us-west-2,410.0581779150653,Hrs,98.8,0.62,0.71,TeamB
2024-06-17,acct-prod-1,dev,S3,us-east-1,144.8498835595309,GB,70.57,,,TeamA
2024-06-17,acct-prod-1,dev,S3,us-west-2,699.9446021460735,GB,266.0,,,TeamA
2024-06-17,acct-prod-1,dev,Lambda,us-east-1,210.89410191691684,GB,40.29,,,TeamB
2024-06-17,acct-prod-1,dev,Lambda,us-west-2,104.53732630103852,GB,35.79,,,TeamA
2024-06-17,acct-dev-1,prod,EC2,us-east-1,983.4544428414453,Hrs,180.6,0.33,0.48,TeamC
2024-06-17,acct-dev-1,prod,EC2,us-west-2,1047.8243090474625,Hrs,196.87,0.62,0.69,TeamA
2024-06-17,acct-dev-1,prod,RDS,us-east-1,401.21826277178445,Hrs,87.31,0.21,0.4,TeamB
2024-06-17,acct-dev-1,prod,RDS,us-west-2,327.4350349602957,Hrs,108.23,0.23,0.3,TeamA
2024-06-17,acct-dev-1,prod,S3,us-east-1,212.25426669916803,GB,93.97,,,TeamA
2024-06-17,acct-dev-1,prod,S3,us-west-2,245.70900077960536,GB,71.15,,,TeamA
2024-06-17,acct-dev-1,prod,Lambda,us-east-1,86.90784400528429,GB,33.46,,,TeamC
2024-06-17,acct-dev-1,prod,Lambda,us-west-2,282.4565583467007,GB,32.97,,,TeamC
2024-06-17,acct-dev-1,dev,EC2,us-east-1,419.9033573279204,Hrs,203.0,0.73,0.85,TeamC
2024-06-17,acct-dev-1,dev,EC2,us-west-2,457.85959992700157,Hrs,217.05,0.4,0.57,TeamC
2024-06-17,acct-dev-1,dev,RDS,us-east-1,615.6094969470158,Hrs,104.27,0.31,0.47,TeamC
2024-06-17,acct-dev-1,dev,RDS,us-west-2,239.97041106181112,Hrs,89.17,0.72,0.87,TeamA
2024-06-17,acct-dev-1,dev,S3,us-east-1,391.53199628736184,GB,66.62,,,TeamB
2024-06-17,acct-dev-1,dev,S3,us-west-2,434.2652417745969,GB,81.74,,,TeamA
2024-06-17,acct-dev-1,dev,Lambda,us-east-1,101.33547504708666,GB,42.66,,,TeamC
2024-06-17,acct-dev-1,dev,Lambda,us-west-2,104.9914373709769,GB,44.11,,,TeamB
2024-06-18,acct-prod-1,prod,EC2,us-east-1,749.0639549524915,Hrs,173.56,0.62,0.8,TeamA
2024-06-18,acct-prod-1,prod,EC2,us-west-2,533.7403282708392,Hrs,238.86,0.59,0.66,TeamB
2024-06-18,acct-prod-1,prod,RDS,us-east-1,180.7546072222461,Hrs,81.79,0.21,0.32,TeamA
2024-06-18,acct-prod-1,prod,RDS,us-west-2,279.9380514130948,Hrs,106.07,0.7,0.78,TeamB
2024-06-18,acct-prod-1,prod,S3,us-east-1,634.978525130085,GB,88.26,,,TeamA
2024-06-18,acct-prod-1,prod,S3,us-west-2,284.6504341711928,GB,76.2,,,TeamB
2024-06-18,acct-prod-1,prod,Lambda,us-east-1,129.39422776398132,GB,46.31,,,TeamA
2024-06-18,acct-prod-1,prod,Lambda,us-west-2,132.18421184010595,GB,34.73,,,TeamB
2024-06-18,acct-prod-1,dev,EC2,us-east-1,656.0268385774497,Hrs,177.57,0.56,0.61,TeamB
2024-06-18,acct-prod-1,dev,EC2,us-west-2,660.4282854512254,Hrs,225.38,0.25,0.36,TeamB
2024-06-18,acct-prod-1,dev,RDS,us-east-1,583.4657667258507,Hrs,116.97,0.79,0.94,TeamA
2024-06-18,acct-prod-1,dev,RDS,us-west-2,517.0298944682257,Hrs,80.13,0.13,0.19,TeamC
2024-06-18,acct-prod-1,dev,S3,us-east-1,239.33809539783206,GB,95.33,,,TeamB
2024-06-18,acct-prod-1,dev,S3,us-west-2,196.77087476968825,GB,79.25,,,TeamA
2024-06-18,acct-prod-1,dev,Lambda,us-east-1,179.63142314900423,GB,47.14,,,TeamA
2024-06-18,acct-prod-1,dev,Lambda,us-west-2,219.93436629681705,GB,32.01,,,TeamB
2024-06-18,acct-dev-1,prod,EC2,us-east-1,981.7550497433098,Hrs,189.67,0.67,0.83,TeamC
2024-06-18,acct-dev-1,prod,EC2,us-west-2,642.0027982079971,Hrs,239.45,0.38,0.52,TeamB
2024-06-18,acct-dev-1,prod,RDS,us-east-1,271.2918322620612,Hrs,87.4,0.75,0.91,TeamA
2024-06-18,acct-dev-1,prod,RDS,us-west-2,395.02136368509287,Hrs,116.38,0.54,0.61,TeamB
2024-06-18,acct-dev-1,prod,S3,us-east-1,165.63603525974779,GB,67.03,,,TeamA
2024-06-18,acct-dev-1,prod,S3,us-west-2,300.0444193576499,GB,73.93,,,TeamB
2024-06-18,acct-dev-1,prod,Lambda,us-east-1,87.95940096871638,GB,37.1,,,TeamA
2024-06-18,acct-dev-1,prod,Lambda,us-west-2,107.08225863365305,GB,35.19,,,TeamB
2024-06-18,acct-dev-1,dev,EC2,us-east-1,858.3184127673758,Hrs,195.19,0.18,0.32,TeamB
2024-06-18,acct-dev-1,dev,EC2,us-west-2,735.4976349968722,Hrs,201.32,0.58,0.7,TeamA
2024-06-18,acct-dev-1,dev,RDS,us-east-1,888.92947712935,Hrs,115.21,0.47,0.62,TeamC
2024-06-18,acct-dev-1,dev,RDS,us-west-2,311.0310294887085,Hrs,112.01,0.39,0.59,TeamA
2024-06-18,acct-dev-1,dev,S3,us-east-1,224.52571848875098,GB,89.58,,,TeamC
2024-06-18,acct-dev-1,dev,S3,us-west-2,239.19205765117331,GB,65.47,,,TeamC
2024-06-18,acct-dev-1,dev,Lambda,us-east-1,236.13207848092642,GB,44.28,,,TeamC
2024-06-18,acct-dev-1,dev,Lambda,us-west-2,104.10976028335763,GB,34.97,,,TeamC
2024-06-19,acct-prod-1,prod,EC2,us-east-1,834.9725203376277,Hrs,179.02,0.35,0.4,TeamC
2024-06-19,acct-prod-1,prod,EC2,us-west-2,1220.8056140546241,Hrs,228.79,0.73,0.79,TeamC
2024-06-19,acct-prod-1,prod,RDS,us-east-1,241.1293940571649,Hrs,95.83,0.7,0.76,TeamB
2024-06-19,acct-prod-1,prod,RDS,us-west-2,899.4947338652729,Hrs,105.62,0.51,0.62,TeamC
2024-06-19,acct-prod-1,prod,S3,us-east-1,523.3359708137025,GB,84.96,,,TeamB
2024-06-19,acct-prod-1,prod,S3,us-west-2,463.2546380525567,GB,72.82,,,TeamB
2024-06-19,acct-prod-1,prod,Lambda,us-east-1,282.9511534755185,GB,40.85,,,TeamA
2024-06-19,acct-prod-1,prod,Lambda,us-west-2,110.48968602095836,GB,46.28,,,TeamB
2024-06-19,acct-prod-1,dev,EC2,us-east-1,567.6741624543154,Hrs,194.01,0.27,0.44,TeamA
2024-06-19,acct-prod-1,dev,EC2,us-west-2,799.853265398921,Hrs,185.49,0.45,0.54,TeamB
2024-06-19,acct-prod-1,dev,RDS,us-east-1,204.98906720812192,Hrs,100.26,0.55,0.65,TeamB
2024-06-19,acct-prod-1,dev,RDS,us-west-2,648.902424753012,Hrs,93.02,0.29,0.35,TeamA
2024-06-19,acct-prod-1,dev,S3,us-east-1,168.8096579279776,GB,83.03,,,TeamB
2024-06-19,acct-prod-1,dev,S3,us-west-2,189.78207116041466,GB,67.8,,,TeamA
2024-06-19,acct-prod-1,dev,Lambda,us-east-1,101.16686630709559,GB,32.28,,,TeamB
2024-06-19,acct-prod-1,dev,Lambda,us-west-2,93.35256599238744,GB,38.52,,,TeamC
2024-06-19,acct-dev-1,prod,EC2,us-east-1,1338.7423246506169,Hrs,164.22,0.12,0.19,TeamA
2024-06-19,acct-dev-1,prod,EC2,us-west-2,1212.4509449203013,Hrs,182.37,0.53,0.67,TeamC
2024-06-19,acct-dev-1,prod,RDS,us-east-1,174.26535966099797,Hrs,83.46,0.17,0.23,TeamA
2024-06-19,acct-dev-1,prod,RDS,us-west-2,491.4266802870987,Hrs,110.12,0.43,0.49,TeamC
2024-06-19,acct-dev-1,prod,S3,us-east-1,525.9721292208253,GB,79.16,,,TeamB
2024-06-19,acct-dev-1,prod,S3,us-west-2,274.3606550274626,GB,87.39,,,TeamB
2024-06-19,acct-dev-1,prod,Lambda,us-east-1,156.179580836309,GB,39.66,,,TeamC
2024-06-19,acct-dev-1,prod,Lambda,us-west-2,103.09166204263924,GB,40.85,,,TeamC
2024-06-19,acct-dev-1,dev,EC2,us-east-1,723.6743278359372,Hrs,167.76,0.76,0.89,TeamC
2024-06-19,acct-dev-1,dev,EC2,us-west-2,605.4919826176865,Hrs,184.74,0.31,0.5,TeamA
2024-06-19,acct-dev-1,dev,RDS,us-east-1,248.49788899788223,Hrs,91.68,0.12,0.24,TeamB
2024-06-19,acct-dev-1,dev,RDS,us-west-2,252.7691976564894,Hrs,93.59,0.78,0.91,TeamA
2024-06-19,acct-dev-1,dev,S3,us-east-1,171.69378716922813,GB,85.47,,,TeamB
2024-06-19,acct-dev-1,dev,S3,us-west-2,272.20516602602345,GB,86.06,,,TeamB
2024-06-19,acct-dev-1,dev,Lambda,us-east-1,153.86188368265692,GB,33.66,,,TeamB
2024-06-19,acct-dev-1,dev,Lambda,us-west-2,229.93621095473765,GB,47.08,,,TeamA
2024-06-20,acct-prod-1,prod,EC2,us-east-1,627.9526393594713,Hrs,197.35,0.12,0.27,TeamC
2024-06-20,acct-prod-1,prod,EC2,us-west-2,873.9249972264499,Hrs,174.36,0.31,0.49,TeamC
2024-06-20,acct-prod-1,prod,RDS,us-east-1,584.318669469586,Hrs,119.11,0.21,0.3,TeamC
2024-06-20,acct-prod-1,prod,RDS,us-west-2,173.1348942746146,Hrs,86.07,0.63,0.74,TeamB
2024-06-20,acct-prod-1,prod,S3,us-east-1,188.058465415047,GB,91.38,,,TeamA
2024-06-20,acct-prod-1,prod,S3,us-west-2,284.96850000745013,GB,85.59,,,TeamC
2024-06-20,acct-prod-1,prod,Lambda,us-east-1,100.93776477523673,GB,40.58,,,TeamC
2024-06-20,acct-prod-1,prod,Lambda,us-west-2,116.3637877538506,GB,43.54,,,TeamC
2024-06-20,acct-prod-1,dev,EC2,us-east-1,554.6303006604821,Hrs,191.34,0.2,0.32,TeamA
2024-06-20,acct-prod-1,dev,EC2,us-west-2,458.0301873131389,Hrs,214.37,0.66,0.77,TeamC
2024-06-20,acct-prod-1,dev,RDS,us-east-1,434.482752587141,Hrs,115.78,0.32,0.49,TeamA
2024-06-20,acct-prod-1,dev,RDS,us-west-2,3578.2169990754724,Hrs,424.46,0.18,0.31,TeamA
2024-06-20,acct-prod-1,dev,S3,us-east-1,165.6118638643043,GB,69.37,,,TeamB
2024-06-20,acct-prod-1,dev,S3,us-west-2,193.93099830732353,GB,79.0,,,TeamC
2024-06-20,acct-prod-1,dev,Lambda,us-east-1,100.08752332438203,GB,36.12,,,TeamB
2024-06-20,acct-prod-1,dev,Lambda,us-west-2,89.28630456041017,GB,36.89,,,TeamA
2024-06-20,acct-dev-1,prod,EC2,us-east-1,967.5794428137807,Hrs,231.8,0.53,0.66,TeamA
2024-06-20,acct-dev-1,prod,EC2,us-west-2,2185.1190811905703,Hrs,219.97,0.26,0.31,TeamB
2024-06-20,acct-dev-1,prod,RDS,us-east-1,199.58505870419404,Hrs,93.4,0.26,0.38,TeamA
2024-06-20,acct-dev-1,prod,RDS,us-west-2,222.2392148079289,Hrs,94.81,0.52,0.63,TeamC
2024-06-20,acct-dev-1,prod,S3,us-east-1,146.2116455862728,GB,64.32,,,TeamC
2024-06-20,acct-dev-1,prod,S3,us-west-2,389.2169696894539,GB,93.16,,,TeamA
2024-06-20,acct-dev-1,prod,Lambda,us-east-1,101.4889092038597,GB,39.19,,,TeamC
2024-06-20,acct-dev-1,prod,Lambda,us-west-2,106.81450357672045,GB,46.09,,,TeamB
2024-06-20,acct-dev-1,dev,EC2,us-east-1,801.749890366651,Hrs,199.79,0.6,0.75,TeamB
2024-06-20,acct-dev-1,dev,EC2,us-west-2,7697.31543633442,Hrs,1290.49,0.37,0.55,TeamC
2024-06-20,acct-dev-1,dev,RDS,us-east-1,465.0964051856627,Hrs,114.63,0.56,0.66,TeamC
2024-06-20,acct-dev-1,dev,RDS,us-west-2,512.5228653261557,Hrs,100.21,0.59,0.69,TeamA
2024-06-20,acct-dev-1,dev,S3,us-east-1,211.19521490601034,GB,79.92,,,TeamB
2024-06-20,acct-dev-1,dev,S3,us-west-2,399.2841856601822,GB,75.81,,,TeamA
2024-06-20,acct-dev-1,dev,Lambda,us-east-1,110.65669522215113,GB,41.48,,,TeamA
2024-06-20,acct-dev-1,dev,Lambda,us-west-2,463.01666544642535,GB,172.08,,,TeamA
2024-06-21,acct-prod-1,prod,EC2,us-east-1,538.7909355777434,Hrs,216.77,0.48,0.57,TeamB
2024-06-21,acct-prod-1,prod,EC2,us-west-2,4859.943780486754,Hrs,1086.44,0.64,0.83,TeamB
2024-06-21,acct-prod-1,prod,RDS,us-east-1,319.3846895089693,Hrs,92.14,0.57,0.76,TeamB
2024-06-21,acct-prod-1,prod,RDS,us-west-2,173.7313248063906,Hrs,80.38,0.73,0.81,TeamC
2024-06-21,acct-prod-1,prod,S3,us-east-1,236.70859780486316,GB,74.31,,,TeamB
2024-06-21,acct-prod-1,prod,S3,us-west-2,163.61288092746906,GB,66.52,,,TeamB
2024-06-21,acct-prod-1,prod,Lambda,us-east-1,228.45608214904493,GB,46.04,,,TeamC
2024-06-21,acct-prod-1,prod,Lambda,us-west-2,113.57721873976197,GB,35.99,,,TeamB
2024-06-21,acct-prod-1,dev,EC2,us-east-1,1451.0197944966424,Hrs,225.65,0.44,0.56,TeamB
2024-06-21,acct-prod-1,dev,EC2,us-west-2,2279.225032838719,Hrs,228.1,0.73,0.8,TeamC
2024-06-21,acct-prod-1,dev,RDS,us-east-1,553.869752619573,Hrs,113.41,0.8,0.98,TeamB
2024-06-21,acct-prod-1,dev,RDS,us-west-2,1441.2824079318789,Hrs,608.97,0.13,0.2,TeamB
2024-06-21,acct-prod-1,dev,S3,us-east-1,218.59135044429698,GB,75.12,,,TeamC
2024-06-21,acct-prod-1,dev,S3,us-west-2,313.19700573378316,GB,92.37,,,TeamA
2024-06-21,acct-prod-1,dev,Lambda,us-east-1,189.25423796244957,GB,42.62,,,TeamB
2024-06-21,acct-prod-1,dev,Lambda,us-west-2,180.72314665812954,GB,38.7,,,TeamB
